COHORT: META-GROUP2; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
INTU	3.1866570440651723	0.0014392732731009273	2.8418567392585565	0.0263252	0.0790849588137064	0.123063	24.0	72.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RINT1	-3.1781341097685605	0.0014822617212167815	2.829075106717765	0.0022739	0.307189396211423	0.152245	18.0	59.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NAALADL1	3.173601008473942	0.0015056050362059644	2.822288941211716	0.0668219	0.0171607065574697	0.200291	28.0	92.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ENPP2	-3.1405304787290924	0.0016864215863233883	2.7730338474298737	0.22101	0.0390062131945464	0.0314294	20.0	74.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PRTN3	-3.120196062466044	0.0018073070174211103	2.742968065122561	0.0245568	0.370916264399475	0.0237422	13.0	24.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DPYSL4	3.119874417390827	0.0018092815810421144	2.7424938380178574	0.0270465	0.146747130032951	0.0815406	19.0	55.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ERICH3-AS1	-3.106710479357882	0.0018918157913704113	2.723121153709128	0.0401026	NA	0.0192395	13.0	NA	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MPP2	-3.1035460052790595	0.001912165034233138	2.718474627560071	0.013579	0.161874664365432	0.131427	11.0	54.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ASMT	-3.1028325133986914	0.0019167808476046903	2.717427538721685	NA	0.0194214742490497	0.0402935	NA	52.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SYT17	3.093591474933939	0.0019774958005549853	2.70388443010474	0.295989	0.0126118570270291	0.0689659	15.0	52.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PGAP3	3.0906782786298717	0.0019969988097292136	2.6996221939816705	0.321249	0.089672228787389	0.00771722	16.0	42.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
EIF3F	3.0881742383945157	0.0020139035551531123	2.6959613314327147	0.322481	0.0574392707110929	0.0139111	10.0	39.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CGN	3.0782718961568016	0.002082048553072504	2.6815091470226005	0.0410143	0.0699483898157882	0.139921	46.0	132.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF781	3.061343646409773	0.0022034603972028344	2.656894750659321	0.245128	0.0346112019874203	0.0426359	8.0	32.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
METAP1D	-3.043139902285074	0.002341234597533215	2.630555066735056	0.216454	0.0240754031319211	0.0752507	11.0	31.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF322	3.0334921916559843	0.0024174096714656467	2.6166497447183565	NA	0.0071440108193779	0.109609	NA	5.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DLL1	3.0307329926041344	0.002439608812119424	2.6126798065949037	0.0335482	0.746789282702042	0.0050938	19.0	60.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF184	3.0278218484283035	0.0024632325526205857	2.608494584688621	0.047245	0.0058553254772467	0.613928	5.0	33.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TPP1	3.009348987990972	0.0026180819398137593	2.582016765175607	0.111197	0.428005926617935	0.00470006	18.0	59.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
C11orf54	3.007744729586284	0.002631941140001865	2.5797238273902363	NA	0.0348059126708307	0.0321145	NA	25.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NOCT	2.9994734004266705	0.0027044673709013273	2.5679182539050323	0.0767831	0.142112758283144	0.0502759	12.0	27.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FAM163B	2.9980232665583646	0.0027173692725866636	2.565851339811998	0.155819	0.0464300913946327	0.0747502	5.0	25.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PLEKHS1	-2.981961562754501	0.0028640795507375067	2.543014923526707	0.0332993	0.110160994037462	0.150155	12.0	38.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FAT3	-2.9761319451068178	0.0029190923961331704	2.534752158353637	0.0626141	0.389318278225339	0.015014	110.0	399.0	245.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ATF6	-2.973051756095415	0.0029485472776501244	2.5303919042579044	0.00183837	0.616806429812059	0.125051	18.0	53.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CDK13	2.968428409313942	0.002993268198976648	2.5238543683194385	0.0393474	0.363769348333884	0.0298013	29.0	83.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KIAA0922	-2.964325963558201	0.00303346775338592	2.5180606173676967	NA	0.0030334677533859	NA	NA	148.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PRR14	2.9609613214490538	0.0030668045076244882	2.5133139070843167	0.36662	0.224408786421669	0.00260535	18.0	54.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GLI2	2.9579790342480607	0.003096631848679734	2.5091104238297683	0.0179793	0.0708314652389109	0.341727	51.0	166.0	96.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
VAPA	2.9451447149913696	0.003228036417837726	2.4910615743289166	0.50975	0.0035057667751498	0.12791	5.0	19.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KIF9	2.943522841024226	0.0032449987701648497	2.488785463458595	0.52083	0.939718819171644	1.18327e-05	27.0	83.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPATA18	-2.938442171246541	0.003298661901682571	2.4816621954453426	0.225372	0.0098357074181869	0.195109	21.0	59.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FGF3	2.9324194295335766	0.003363321789409991	2.4732315791083646	NA	0.0603718888228964	0.0232684	NA	19.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GDF9	2.9304871477901915	0.003384309928457956	2.4705298719758995	0.0929277	3.66034020865596e-05	0.463964	9.0	44.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PROSER3	2.929837468674806	0.003391393383414067	2.4696218314731344	0.449148	0.0103596448459621	0.0793957	16.0	42.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KIAA1549L	-2.928116950615074	0.003410217456929178	2.4672179267748704	0.0279839	0.0917985684691911	0.234778	52.0	159.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CFAP46	-2.9257082819751012	0.003436730351099279	2.463854541654941	0.0298694	0.309166134387201	0.0602877	118.0	349.0	230.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PURG	2.9249591878443173	0.0034450140098148205	2.4628090076103764	0.996731	0.208519795514343	0.000142128	4.0	19.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
L3HYPDH	-2.9106219838950773	0.0036071013227146733	2.442841658269982	0.50077	0.0023593356577296	0.00749955	10.0	35.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PDCD4	-2.9100672141450943	0.0036135103599566833	2.442070695819209	0.260632	0.127507221630648	0.016781	6.0	34.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TSSK1B	2.909737191208463	0.0036173278968550924	2.4416121223303273	0.260205	0.0108756906374133	0.171552	16.0	47.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SMAD7	2.907318128837696	0.003645422547384879	2.438252124585595	NA	0.199797224523006	0.00466293	NA	18.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NPRL3	2.9032329444506924	0.0036933181163039206	2.4325832836825363	0.403092	0.000393097715537	0.517141	28.0	68.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DZANK1	2.895516499778661	0.0037853512936074337	2.421893810273355	0.741207	0.0841455072429115	0.00309844	21.0	67.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DCST1	-2.8947499055735695	0.0037946072593721455	2.4208331667813883	0.614687	0.0163582561242058	0.0348896	23.0	64.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
METRNL	2.894609832066676	0.0037963007472174306	2.420639389584262	0.421437	0.0303624397724364	0.040919	10.0	24.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DAAM2-AS1	-2.878819425751319	0.00399166816789075	2.39884556929948	0.0257199	NA	0.0656439	9.0	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
IDUA	2.878239286926255	0.003999016773265842	2.3980467742807017	0.336791	0.0206656637346275	0.00028152	95.0	53.0	144.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MARC1	-2.8664642607093413	0.004150850242387451	2.3818629351538827	NA	0.0041508502423875	NA	NA	27.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RECK	-2.8658160042066423	0.004159359167277998	2.3809735759966983	0.100861	0.0542971099616253	0.161936	20.0	61.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
S100A14	2.859262369428117	0.004246274227853786	2.371991962172386	NA	0.0493945957688031	0.0376684	NA	13.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NOP53	2.8553697452253983	0.0042986751639825516	2.366665371775299	0.092279	NA	0.0185426	32.0	NA	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DNAJB2	2.853098669927688	0.00432951762746993	2.36356048780318	0.349286	0.0615658409056065	0.0326527	11.0	14.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ANGPT2	2.8514476437230885	0.004352065273982037	2.3613045995420405	0.0344651	0.305148137488917	0.0720481	15.0	44.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TRMT12	2.851129745710814	0.00435641892880833	2.3608703635991	0.0331734	0.571415401452678	0.0249384	10.0	41.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
VCAM1	2.846690757735161	0.004417625305282544	2.354811122948316	0.0505864	0.133766509860784	0.139883	12.0	39.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TROVE2	2.8460625924212275	0.004426349341907194	2.3539543131210463	NA	0.0044263493419071	NA	NA	41.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HSD11B1L	2.836888586341705	0.004555550561289614	2.341459128837881	0.799144	0.0269775053076261	0.0143915	14.0	34.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MIER2	-2.8304130128271736	0.0046487950504007294	2.332659599964911	0.0617254	0.0257529871279652	0.421255	29.0	70.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DCDC2C	2.82650626768938	0.004705882311376098	2.327358938222271	3.77936e-05	0.675108215684952	0.721881	10.0	18.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FANCC	2.8217162085106127	0.004776742674121304	2.3208681537803417	0.0077833	0.202531460845203	0.34127	20.0	65.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PPP1R13B	-2.8213106289135967	0.004782786618592097	2.3203189945064975	0.0699141	0.514192063616606	0.0154411	33.0	121.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ELAC2	-2.8174914398314654	0.004840040484748279	2.3151510056635947	0.191822	0.0577375191585549	0.0935143	15.0	68.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MARVELD1	2.811669591071478	0.004928510159078572	2.3072843439026167	NA	0.0318761790422847	0.067198	NA	9.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
OR51V1	2.8072420038791766	0.0049967687568976465	2.301310748601663	0.245161	0.0701834882337926	0.0588406	12.0	30.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GLMP	2.8043950626155283	0.005041109439715477	2.297473874164981	0.888195	0.205610159290844	0.000558443	11.0	35.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF501	2.8020055876820438	0.005078599400138631	2.294256042964032	0.0876309	0.0021127345430628	0.943176	7.0	20.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
OR4F4	2.7989174304321622	0.005127424712153962	2.2901007078169613	NA	0.0737735695254557	0.0299877	NA	5.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
EPDR1	2.791876893313875	0.005240328928515918	2.280641452070472	0.646781	0.046685511086173	0.0169268	9.0	22.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KIFBP	2.791153983612901	0.0052520479570732515	2.279671316969993	0.605838	NA	0.000600774	7.0	NA	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
 
COHORT: META-GROUP2; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CAPN10	3.9500810713215353	7.812472660793503e-05	4.107211489428642	NA	0.0111847897236652	0.00229306	NA	6.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ULK4	3.1207037974924154	0.0018041940869122745	2.743716744875543	NA	0.253991440943902	0.00106552	NA	17.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RP11-400G3.5	3.112899632413066	0.0018525900862235362	2.732220664321094	NA	0.0018525900862235	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TRAPPC3L	3.0791348663675175	0.002076026779509415	2.682767048647204	NA	0.0020760267795094	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
NOC2L	3.056221764227844	0.0022414540542561086	2.6494701589563636	NA	0.0022414540542561	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SLC17A1	-3.0424023102767035	0.0023469798374390616	2.629490641345834	NA	0.002346979837439	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ZNF587B	3.0318646066294477	0.002430481939366744	2.6143076017700624	NA	0.0024304819393667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TRAP1	2.952055033177449	0.003156666653530555	2.5007712775236564	NA	0.0031566666535306	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LY6K	2.9354628482829037	0.0033305049089437312	2.4774899218853377	NA	0.0033305049089437	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
USP13	2.910664026056153	0.00360661604781899	2.442900089228362	NA	0.0036066160478189	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MEI1	2.899569861415407	0.0037367506235431256	2.4275058843373882	NA	0.0037367506235431	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KIN	2.806766914058083	0.005004143607014746	2.3006702355815043	NA	0.0050041436070147	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ANKDD1A	2.7777023811908306	0.005474473615392054	2.2616576330030513	NA	0.112584046760054	0.0192026	NA	8.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ALG8	2.7585866597960473	0.005805191079041953	2.236183480799174	NA	0.0058051910790419	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
FER1L5	2.6816216155770527	0.00732662781441824	2.1350958696388114	NA	0.0073266278144184	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ALMS1	2.667533882028216	0.007641018426414943	2.1168487530086892	NA	0.0579063499404486	0.0606473	NA	22.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PRMT2	2.6617244320344113	0.007774149496645693	2.1093471121554823	NA	0.0077741494966456	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ASPDH	2.650703451132342	0.008032433335630937	2.095152870144669	NA	0.008032433335631	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CYP2C18	2.636884802061022	0.008367124079129332	2.077423790655541	NA	0.0083671240791291	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MMACHC	2.635344915371775	0.008405182507793305	2.075452851972637	NA	0.0084051825077931	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ANKRD35	2.620851232056049	0.008771052773624641	2.0569482759229554	NA	0.0087710527736246	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
VPS13A	2.6205576990829353	0.008778607343774279	2.0565743759944275	NA	0.4441981521126	0.00327248	NA	28.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SLC25A26	2.6124829473237328	0.008988717644550248	2.0463022615058866	NA	NA	0.00898884	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
HABP2	2.5855890102685977	0.00972127688647225	2.0122766868918647	NA	0.0097212768864721	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TREML4	2.5672693299142924	0.010250296253039342	1.9892635824910618	NA	0.0102502962530394	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MCMDC2	-2.5642157113225763	0.01034092541754769	1.9854405941482134	NA	0.0103409254175479	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TKTL2	2.5628049829612953	0.010383035107430733	1.983675677534157	NA	0.0103830351074306	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LIPE	2.560720022298458	0.010445549784499259	1.9810686966994158	NA	0.168503749515612	0.0248084	NA	6.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OGFOD1	2.559281179337228	0.010488886584507058	1.9792706105546438	NA	0.010488886584507	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DCP1B	2.5442319271449616	0.010951834004177983	1.9605131473809927	NA	0.0109518340041779	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
EPB41L4A	2.543587019239521	0.010972072338862727	1.959711337754954	NA	0.0109720723388628	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SCPEP1	2.5341267713643476	0.011272794158853246	1.9479684231404921	0.0314481	0.572018139634863	0.0943676	4.0	4.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TTC31	2.5311299559617413	0.011369571504132321	1.944255902673527	NA	0.0113695715041321	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ABCB5	2.5221970411157764	0.011662436097094298	1.9332107229029234	0.0614348	0.293090627721931	0.147936	5.0	13.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PLEKHG1	2.5133213950899633	0.011960032089166617	1.922267655119406	NA	0.0119600320891666	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ACSBG2	2.5127325096485467	0.01198001321581582	1.9215427028521566	NA	0.0119800132158156	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
AMPD1	2.50598697145232	0.012211011918268613	1.9132483448749062	NA	0.0122110119182686	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RMDN1	2.500737592598618	0.012393496990191846	1.906806134361677	NA	0.0123934969901917	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ANO10	2.4875251304106922	0.012863536504720885	1.8906396166886383	NA	0.0128635365047211	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CCDC158	2.4847711102106085	0.012963475610737976	1.8872785450548986	NA	0.291781027746948	0.0139024	NA	9.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
C1QTNF5	2.4804658434055367	0.013121083427499961	1.8820303031342762	NA	NA	0.0131212	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RAD51AP2	2.4793509150554174	0.013162174116517494	1.8806723684104647	NA	0.0131621741165176	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
NOXA1	-2.4613873066774894	0.013840086949890867	1.8588611814298979	NA	0.0138400869498905	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KIF6	2.4360791471867693	0.014847435441741691	1.828348554406307	NA	0.0148474354417416	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
C2CD2	2.415112342975578	0.015730357078057818	1.803261418809009	NA	0.0157303570780576	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
THADA	2.408630024547077	0.016012521310339367	1.795540279264017	NA	0.0160125213103393	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CREB3L3	2.3907617389590268	0.01681346004023303	1.7743429039458978	NA	0.0168134600402332	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ATF6	2.3906528484240797	0.016818446923299927	1.7742141110221976	NA	0.0168184469233001	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ZNF684	2.386181887823789	0.01702432875413442	1.7689300027116488	NA	0.0170243287541345	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
AMER3	2.3708471798862623	0.017747367359005038	1.7508660609894098	NA	0.0177473673590053	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MTFMT	2.354146402922231	0.018565297447047317	1.7312980882597202	NA	0.0185652974470473	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
IMP3	2.352489867733531	0.01864819781556974	1.7293631325722763	NA	0.0186481978155699	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
POP1	2.3481729772629953	0.018865757644006245	1.7243257489573414	NA	0.018865757644006	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DBR1	2.347658669467346	0.018891824803125266	1.7237260905878609	NA	0.0188918248031253	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ARNTL2	2.341601474938998	0.019201205472220203	1.7166715049683725	NA	0.0192012054722204	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PCDHGA10	-2.337876071679645	0.01939367788892456	1.7123398218961416	NA	0.159535625910665	0.0574814	NA	8.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MPEG1	2.319761394881565	0.02035378854056662	1.6913547417642827	NA	0.0203537885405667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KIF19	2.318767446491283	0.020407649202928053	1.6902070196345467	NA	0.239361081394202	0.0354965	NA	10.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
VWA5B2	2.311023006951098	0.020831584130459616	1.681277703025946	NA	0.0208315841304595	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ARSK	2.3084880962229066	0.020972004161642813	1.678360064777772	NA	0.0209720041616429	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
UNC5D	2.2902025713959375	0.022009576445862548	1.657388314965717	NA	0.0220095764458622	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CFAP47	2.2846459159215087	0.02233359828877497	1.6510412997201633	NA	NA	0.0223338	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OR6X1	2.2839341449028843	0.022375401556909195	1.6502291619389797	NA	0.0223754015569094	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PML	2.28303557342112	0.022428273007032366	1.6492041661134906	NA	0.022428273007032	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PLA2G6	2.2819548315493208	0.022492007103145393	1.6479717880091418	NA	0.0224920071031453	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PTPRH	2.2704860669903977	0.023178107720140794	1.634922023085393	NA	0.0611249507334769	0.180778	NA	25.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
